Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,CONCEPCION QUEZALTEPEQUE,LAS PILAS,NUEVA CONCEPCION,LA PALMA,PROCAFE,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G12,G13,G3,G4,L48,L4
Time,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion
1999-08-26 07:00:00,0,4.7,1.1,3.2,0,-999,3,0,16.5,-999,4.8
1999-08-27 07:00:00,2,3.1,0.8,18.1,0.3,-999,9.2,0.4,4.4,-999,0
1999-08-28 07:00:00,2.1,1.4,0,18.7,0,-999,0.2,3.3,2.8,-999,0
1999-08-29 07:00:00,3.4,9.2,19.7,19.2,34.2,-999,53.8,80.4,13,-999,17.3
1999-08-30 07:00:00,0,0,0,3.6,0,-999,0,0,3.7,-999,0
1999-08-31 07:00:00,0,14.1,0,0,0,-999,0,0,0,-999,0
1999-09-01 07:00:00,1.3,0.2,8.9,2.2,2.2,-999,8,0,12.9,-999,1.1
1999-09-02 07:00:00,5.8,9.7,0.9,19.3,8.4,-999,25,31.2,69.9,-999,8.3
1999-09-03 07:00:00,4.7,23,7.8,4,4.4,-999,2.5,5.8,0.5,-999,17.8
1999-09-04 07:00:00,0,0.7,0,0.2,0,-999,0,0.5,7.3,-999,4.5
1999-09-05 07:00:00,18.2,4.2,21.1,14,5.6,-999,12.8,21,17,-999,2.1
1999-09-06 07:00:00,7.9,0.7,35.6,28.6,11.8,-999,4,28.8,25.9,-999,2.8
1999-09-07 07:00:00,1.5,0,3.6,16.5,31.8,-999,4.5,2.9,3.7,-999,3.7
1999-09-08 07:00:00,19.6,24.6,5.2,0.6,6,-999,21,8.2,45.7,-999,1.5
1999-09-09 07:00:00,0,3.9,3.3,17.5,4.3,-999,5,2,27.9,-999,0.9
1999-09-10 07:00:00,33.5,2.5,16,16.4,2.3,-999,7.4,10.9,74.6,-999,0.8
1999-09-11 07:00:00,40.5,55,55.8,40.2,60.1,-999,49.5,97.7,74.3,-999,69
1999-09-12 07:00:00,3,106.4,26,35.5,40.4,-999,40.5,3.3,23.2,-999,21.1
1999-09-13 07:00:00,0,5.2,2.2,4.4,5.7,-999,18,14.7,33.6,-999,0
1999-09-14 07:00:00,0.8,5.7,25.2,29.9,17.7,-999,0,0.2,0.3,-999,1.9
1999-09-15 07:00:00,16.5,0.3,2.8,2,0,-999,6.6,6.6,0.8,-999,0
1999-09-16 07:00:00,19.7,7.6,17.6,22.4,10.1,-999,37.5,16.9,53,-999,1.2
1999-09-17 07:00:00,28.6,3.9,12.7,15.8,3.3,-999,8.9,5.6,36.2,-999,0
1999-09-18 07:00:00,4.1,4.4,2.5,32.2,1.6,-999,15.3,5.7,69.3,-999,20.7
1999-09-19 07:00:00,0,12.3,7.3,5.4,4.7,-999,9.5,0.7,0.7,-999,1.5
1999-09-20 07:00:00,0,0.3,4,3.4,0,-999,0,0,0.3,-999,0.5
1999-09-21 07:00:00,2.4,0,0,0,0,-999,0,0,0,-999,0
1999-09-22 07:00:00,43.5,18.8,23.4,51.6,53.8,-999,16.5,50,10.3,-999,1.5
1999-09-23 07:00:00,5,7,2.6,27.3,6.4,-999,14.5,3.1,7.6,-999,11.3
1999-09-24 07:00:00,0.4,0.3,0.6,8.1,1.1,-999,8.7,0,57.1,-999,7.9
1999-09-25 07:00:00,2.6,5,1.4,10.7,2.1,-999,2.7,22.8,11.9,-999,4.1
1999-09-26 07:00:00,3.7,0.7,0.1,11.4,0,-999,12.5,16.9,59.2,-999,2.2
1999-09-27 07:00:00,7.4,26.5,29.5,11.4,30.3,-999,16,51.7,13.7,-999,18.6
1999-09-28 07:00:00,6.1,10.5,4,23.7,3.6,-999,11.8,8.1,19.6,-999,11.4
1999-09-29 07:00:00,14,23.8,10.9,11.6,11.3,-999,30,9.4,43.2,-999,10.5
1999-09-30 07:00:00,4.8,1.8,2.8,12.3,4.5,-999,4,5.9,9.7,-999,2.2
1999-10-01 07:00:00,27.2,0.5,2.7,9.1,0,-999,20,45.9,9.5,-999,2.9
1999-10-02 07:00:00,22,18.6,0.5,48,4.9,-999,3.5,30.8,31.2,-999,2.6
1999-10-03 07:00:00,0.7,13.3,3.4,26.7,1.5,-999,3,7.5,32.5,-999,0.3
1999-10-04 07:00:00,0,5.9,1.3,6.9,6.6,-999,9.4,0.7,23.5,-999,0.7
1999-10-05 07:00:00,0,6.8,2.8,11.5,0,-999,0,0,1.8,-999,0
1999-10-06 07:00:00,0,0.7,1.8,8.6,0.5,-999,1.2,0.3,26.2,-999,0
1999-10-07 07:00:00,2,2.1,0,0.1,4.5,-999,0,0,15.6,-999,0.5
1999-10-08 07:00:00,56.4,0.2,33.2,16.6,40.3,-999,21,43,7.4,-999,0
1999-10-09 07:00:00,45.1,1,4.3,4.2,2.5,-999,17,98.9,25.8,-999,17.2
1999-10-10 07:00:00,16.8,2.6,28,26.7,6.2,-999,32.2,19.3,34.8,-999,4.9
1999-10-11 07:00:00,40,32.7,71.4,60.1,19.4,-999,25.5,71.3,48.3,-999,11.5
1999-10-12 07:00:00,2.7,25.3,0,0.5,4.4,-999,0,7.7,0,-999,5.8
1999-10-13 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-14 07:00:00,0,1.9,0,14.8,0,-999,0.3,0,1.2,-999,0
1999-10-15 07:00:00,0,6.7,0,4.4,6.8,-999,0,0.1,8.7,-999,0
1999-10-16 07:00:00,6.7,0,0.6,14.4,0.7,-999,0.9,5.4,20,-999,0
1999-10-17 07:00:00,12.7,2.8,4.5,14.3,0.7,-999,35,13.9,15,-999,0
1999-10-18 07:00:00,33.3,4.4,7.1,0,4.2,-999,40,22.8,17.4,-999,1
1999-10-19 07:00:00,1.4,28.5,0.5,3.5,10.1,-999,43.5,7,26.9,-999,6
1999-10-20 07:00:00,62.3,11.3,27.5,57.1,38.4,-999,24.5,44.2,47.8,-999,15.3
1999-10-21 07:00:00,32.4,0.4,54.8,52,9.3,-999,46.8,27.6,35.9,-999,0
1999-10-22 07:00:00,0.8,33.9,12.6,0.2,56,-999,0,50.2,0.3,-999,14.3
1999-10-23 07:00:00,0,0.3,0,0,0,-999,0,0,0.2,-999,0.3
1999-10-24 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-25 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-26 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-27 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-28 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-10-29 07:00:00,0,0,0,1.4,0,-999,0,0,0,-999,0
1999-10-30 07:00:00,0,0,0,0,0,-999,0.6,0,0,-999,0
1999-10-31 07:00:00,0,0.7,0,0,0.1,-999,0,0.1,0,-999,0
1999-11-01 07:00:00,0,0.1,0,0.4,0,-999,7.5,0,22.7,-999,0
1999-11-02 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-03 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-04 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-05 07:00:00,0,0,0,0.2,0,-999,0,0,0,-999,0
1999-11-06 07:00:00,0,0,0,1.1,0,-999,0,0,0,-999,0
1999-11-07 07:00:00,0,0,0,5.3,0,-999,0,0,0,-999,0
1999-11-08 07:00:00,0,0,0,7.1,0,-999,0,0,0,-999,0
1999-11-09 07:00:00,0.5,0,0,9.7,0,-999,11.4,0,0.7,-999,0
1999-11-10 07:00:00,0,0,0,5,0,-999,5,0,0,-999,0
1999-11-11 07:00:00,0.5,22.6,0,2.1,0,-999,0.8,0.5,0,-999,1.9
1999-11-12 07:00:00,0,0,0,0,0,-999,2.2,0,0,-999,0
1999-11-13 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-14 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-15 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-16 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-17 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-18 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-19 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-20 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-21 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-22 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-23 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-24 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-25 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-26 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-27 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-28 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-11-29 07:00:00,0,0,0,0,0,-999,2,0,0,-999,0
1999-11-30 07:00:00,0,0,0,2.4,0,-999,0.8,0,0,-999,0
1999-12-01 07:00:00,0,0,0,2,0,-999,0,0,0,-999,0
1999-12-02 07:00:00,0,0,0,1.2,0,-999,0,0,0,-999,0
1999-12-03 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-04 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-05 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-06 07:00:00,0,0,0,6.6,0,-999,3.2,0,0,-999,0
1999-12-07 07:00:00,0,0,0,6.1,0,-999,0,0,0,-999,0
1999-12-08 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-09 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-10 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-11 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-12 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-13 07:00:00,0,1.4,0,0,0,-999,0,0,0,-999,0
1999-12-14 07:00:00,4.2,0,0.3,0.3,0,-999,0,0,0,-999,0
1999-12-15 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-16 07:00:00,0,0,0,0.9,0,-999,2.2,0,0,-999,0
1999-12-17 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-18 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-19 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-20 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-21 07:00:00,1.5,11.4,0.3,36.7,2.8,-999,0,2.4,0.7,-999,10.2
1999-12-22 07:00:00,5.9,5.2,4.6,3.4,7.4,-999,0,3.7,0.1,-999,9.3
1999-12-23 07:00:00,0,0,0,0.3,0,-999,0,0,0,-999,0
1999-12-24 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-25 07:00:00,0,0,0,3.7,0,-999,0,0,0,-999,0
1999-12-26 07:00:00,0,0,0,11.7,0,-999,0,0,0.9,-999,0
1999-12-27 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-28 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-29 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-30 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
1999-12-31 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-01 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-02 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-03 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-04 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-05 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-06 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-07 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-08 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-09 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-10 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-11 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-12 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-13 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-14 07:00:00,0,0,0,0.2,0,-999,0,0,0,-999,0
2000-01-15 07:00:00,0,0,0,5.3,0,-999,0,0,0,-999,0
2000-01-16 07:00:00,0,0,0,1.8,0,-999,0,0,0,-999,0
2000-01-17 07:00:00,0,0,0,2.9,0,-999,0,0,0,-999,0
2000-01-18 07:00:00,0,0,0,2.3,0,-999,0,0,0,-999,0
2000-01-19 07:00:00,0,0,0,1.2,0,-999,0,0,0,-999,0
2000-01-20 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-21 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-22 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-23 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-24 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-25 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-26 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-27 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-28 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-29 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-01-30 07:00:00,0,0,0,0.5,0,-999,0,0,0,-999,0
2000-01-31 07:00:00,0,0,0,0.2,0,-999,0,0,0,-999,0
2000-02-01 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-02 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-03 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-04 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-05 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-06 07:00:00,0,0,0,1.8,0,-999,0,0,0,-999,0
2000-02-07 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-08 07:00:00,0,0,0,0.5,0,-999,0,0,0,-999,0
2000-02-09 07:00:00,0,0,0,1.5,0,-999,0,0,0,-999,0
2000-02-10 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-11 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-12 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-13 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-14 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-15 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-16 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-17 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-18 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-19 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-20 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-21 07:00:00,0,0,0,0,0,-999,1,0,0,-999,0
2000-02-22 07:00:00,0,0,0,1.2,0,-999,1.4,0,0,-999,0
2000-02-23 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-24 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-25 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-26 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-27 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-28 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-02-29 07:00:00,-999,0,-999,-999,-999,-999,0,-999,0,-999,-999
2000-03-01 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-02 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-03 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-04 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-05 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-06 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-07 07:00:00,0,0,0,0,0,-999,0,46.6,2.2,-999,0
2000-03-08 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-09 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-10 07:00:00,0,0,0,0,0,-999,0,0,3.2,-999,0
2000-03-11 07:00:00,0,0,0,0,0,-999,0,0,0,-999,0
2000-03-12 07:00:00,0,0,0,4.8,0,-999,0,0,0,-999,0
