Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,CONCEPCION QUEZALTEPEQUE,LAS PILAS,NUEVA CONCEPCION,LA PALMA,PROCAFE,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G12,G13,G3,G4,L48,L4
Time,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion
2014-06-12 07:00:00,5.2,0,0,1.5,0,5.9,3,0,15.5,0,0
2014-06-13 07:00:00,24.5,38.4,25.9,1.1,5,0.9,43.5,36.6,38,6,22.5
2014-06-14 07:00:00,0.2,11.7,41.2,5.1,13.6,4.6,8.4,0.3,37.8,21.6,0.8
2014-06-15 07:00:00,1.9,3.6,29.7,35.3,12,33.1,63.2,6.5,31.1,28.6,14.2
2014-06-16 07:00:00,8.9,59.6,18.7,12.9,48,28.7,13.2,39.6,16.1,18,12.5
2014-06-17 07:00:00,5,20.9,7.2,12.8,7.6,27.9,16.8,13.9,31.2,14,5.2
2014-06-18 07:00:00,0,6.6,0.4,0.1,15.3,0,0,2.1,0,26,28.3
2014-06-19 07:00:00,0.2,65.9,0,0,1,8.6,0,0.4,0.3,40,11.6
2014-06-20 07:00:00,0.8,43.8,0.1,5.8,2,7.6,0.4,0,6.5,1.2,0.3
2014-06-21 07:00:00,5.6,0,7.3,52.8,0.6,14.6,50.4,0.3,18.9,0,0
2014-06-22 07:00:00,0.7,27.2,16.1,0.8,4,16.4,24.2,0,15.7,25,20.5
2014-06-23 07:00:00,1.4,5.6,16.4,7.8,40.8,1.7,6.7,0.2,3.9,25.6,5.9
2014-06-24 07:00:00,13.5,3.5,21.5,61.3,29.9,0.6,8.4,3.2,12,22,2.4
2014-06-25 07:00:00,0.2,0,0,27.6,0,0,2.4,0,11.2,0,0
2014-06-26 07:00:00,0,0.6,3,0.1,7.4,0,0,0,0,0,0
2014-06-27 07:00:00,6.8,3.3,3.5,0.9,2.9,27.2,2.7,8,2.3,2.6,2.3
2014-06-28 07:00:00,39.1,0.5,1.5,9.9,0,0,44.4,14.8,54.6,7.4,0
2014-06-29 07:00:00,2.2,0,0.8,6.3,0,0,0,0,0.5,0,0
2014-06-30 07:00:00,0,0,0,0,0,0,0,0,0,1.6,0
2014-07-01 07:00:00,0,2,0,0,0,0,0,0,0,4,28
2014-07-02 07:00:00,9.8,16.3,3.8,0.1,6.1,16.3,0,21.3,16.2,0,1.8
2014-07-03 07:00:00,4,0,13,8.7,5.1,6.5,3,7.3,43.1,0.2,0.5
2014-07-04 07:00:00,4.9,40.8,7.9,2.2,20,4.9,18.8,7.2,8.8,19.8,13.8
2014-07-05 07:00:00,0,11.9,2.6,0,1,16.9,0,0,0,0,16
2014-07-06 07:00:00,0,0.4,0.3,0,0.8,0,0,1,0,0,18.4
2014-07-07 07:00:00,0.8,0,0,17.5,0,1,0.5,0,34.5,0,6.6
2014-07-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-09 07:00:00,0,0,0,0.2,0,0,3.2,0,2,0,0
2014-07-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-13 07:00:00,0,0,0,0,0,0,0,0,0,27,0.1
2014-07-14 07:00:00,1.8,19.3,0.9,0.4,20.8,17,0,3.9,0,43.4,24.2
2014-07-15 07:00:00,9.3,1.4,3,2.7,2,6.7,21.7,16,7.6,0,0
2014-07-16 07:00:00,0,0,0,1.6,0,0,0,0,0,0,0
2014-07-17 07:00:00,0,0,0,1.8,0,0,0,0,0.1,0,0
2014-07-18 07:00:00,0,0,0,4.3,0,0,10.5,0,2.5,0,0
2014-07-19 07:00:00,0.2,0,0.4,31.1,0,0,0.5,0,1.9,0,0
2014-07-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-21 07:00:00,0,0.6,1,0,24.5,0,0,3.7,0,0,0
2014-07-22 07:00:00,0,39.1,0,0,15,5.7,0,3.7,0,22.2,29
2014-07-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0.2
2014-07-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-26 07:00:00,0.8,44.9,6.8,2.1,11.8,0,0,0,0,15,16.2
2014-07-27 07:00:00,0.3,12,0.8,0,4,6,0,33.2,0,0,0.3
2014-07-28 07:00:00,0,10.6,0,0,1,6.6,0,0.2,0,2,5.9
2014-07-29 07:00:00,0.1,3.7,0.9,0,7,2.5,0,0,0.5,76.2,7.5
2014-07-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-07-31 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-08-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-08-02 07:00:00,0,0,0,0,0,18.4,0,2,0,0,0
2014-08-03 07:00:00,10.6,6.6,6.7,0,7,2.9,2.8,11.8,10.3,28.8,16.5
2014-08-04 07:00:00,3.6,20.1,12,3.6,10.3,0,1,3.4,14.6,12.2,7.2
2014-08-05 07:00:00,0,4.5,0.1,0.2,0.4,7.7,0,0,0,3.6,1.5
2014-08-06 07:00:00,0,3.5,0,7.2,1,0,1.2,0.4,12.7,10.4,0.1
2014-08-07 07:00:00,0,15.7,0,0,0.2,0.8,0,1.3,0,30.4,38
2014-08-08 07:00:00,17.9,67.4,22.5,4.1,15.3,13.7,13.4,30.1,16.9,39,33
2014-08-09 07:00:00,5.8,20.5,47.9,82.3,14,0,25,15.2,15.6,25,46
2014-08-10 07:00:00,2.6,54.1,12.1,38.2,13.3,0,20,0.7,12.4,3.2,5.4
2014-08-11 07:00:00,5,7.8,40.1,11.7,23,2.2,21.4,27.2,20.2,14.8,19.8
2014-08-12 07:00:00,7.8,0.7,0,0.3,11.5,0,0,29.2,1.2,7.4,9
2014-08-13 07:00:00,0,1.3,37.1,3.9,1,1.2,4.6,0,18.7,0,0
2014-08-14 07:00:00,0.3,18,4.7,0,2,3,0,6.7,0,0,8.8
2014-08-15 07:00:00,10.3,0.9,9.8,27.8,24.5,0,15.6,23.7,27.5,38,5.1
2014-08-16 07:00:00,0,0,0,0,0,26.5,0,0,0,0,0
2014-08-17 07:00:00,21.8,49.3,22.4,26.6,50,0,29.7,33.6,37.4,44.6,95.2
2014-08-18 07:00:00,0,0,0,0,0,6.9,0,0,0,0,0
2014-08-19 07:00:00,3.1,0.9,1.8,17.4,2.9,1.2,6,3.2,22,11,4
2014-08-20 07:00:00,3.6,29.6,5.8,0,18.2,20.5,0,9,0,14.4,3.4
2014-08-21 07:00:00,13.2,4.5,18.7,27,9,0,19.4,0.6,12.7,4.8,3.7
2014-08-22 07:00:00,0.7,0,0,1.1,0,0,1.2,0,31.5,2.6,0
2014-08-23 07:00:00,0.6,0,0,0,0,9.6,0,0,30.2,3,0
2014-08-24 07:00:00,1.5,56.8,5.9,0,15.6,23.5,0,11,26.3,22.6,51.4
2014-08-25 07:00:00,0.2,0.2,0,0,0,0,4.8,0,0,3.6,0.4
2014-08-26 07:00:00,0,0.6,11.8,0,0,1.6,0,2,2.1,0,0
2014-08-27 07:00:00,0,0.8,6.5,0,0,2.5,1,1,2.9,3.2,12.7
2014-08-28 07:00:00,14.4,51.1,23.7,16.3,22.3,0,38.5,91.1,47.4,9,26
2014-08-29 07:00:00,6.1,3.8,37.2,42.1,6.5,30.2,18.9,23.8,34.6,5.4,7.4
2014-08-30 07:00:00,0,0.5,0,0,4.3,15.8,0,0,0.1,0,1.6
2014-08-31 07:00:00,0.3,9.4,5.4,47.9,1.8,20.9,5,0.6,16.8,0,16.2
2014-09-01 07:00:00,33.3,36.1,18.2,7.2,27,18.9,8.4,3.2,10.1,11,1.5
2014-09-02 07:00:00,27.8,0,3,0,4,11.3,0,11.9,0.1,0.6,0.7
2014-09-03 07:00:00,3.8,19.9,12.8,6.1,51.4,53.3,6.5,29.6,36.2,20,34.3
2014-09-04 07:00:00,41.9,57.2,56.8,18.8,36,72,28,43.6,15.5,8,45.8
2014-09-05 07:00:00,0.7,30.5,0.6,11.4,0,32.4,1.2,0,9.9,6.2,1.1
2014-09-06 07:00:00,3.2,10.1,0.5,5.7,1.5,0,1.8,3.6,1.5,38.8,3.8
2014-09-07 07:00:00,9.3,8.3,32.9,36.3,0,20.2,7.8,9.7,37.9,4,10.3
2014-09-08 07:00:00,27.4,0.3,0.2,25,0,13.6,7.2,22.3,39.2,0.2,0
2014-09-09 07:00:00,14.7,30,27.2,25.9,66.5,15.3,5.6,28.9,29.8,15,23
2014-09-10 07:00:00,0,4,0,1.6,25,1.1,1.4,2.2,37.7,24.4,0.5
2014-09-11 07:00:00,38.5,20.5,2.2,22.7,10,38.7,24.5,17,7.9,0,0
2014-09-12 07:00:00,27.7,13.5,1.7,4.4,48.7,10.2,8.5,7.8,3.7,8.8,11.8
2014-09-13 07:00:00,0.1,28.8,2.2,2.9,11.1,8,5.5,3.8,9,32.6,13
2014-09-14 07:00:00,2.6,0.8,1.9,8.5,1,60.1,29.7,5.7,15.9,3.4,0.3
2014-09-15 07:00:00,55.8,42.6,41.4,86.7,52.9,35.6,28.7,55.6,22.2,3.8,37.1
2014-09-16 07:00:00,0.9,25,4.9,2.1,20.4,0,10.9,0.4,0,6.2,3.5
2014-09-17 07:00:00,0.2,0.7,0,13.3,1,9.3,7.8,0.4,5.1,2,1.4
2014-09-18 07:00:00,0,38.7,0,0.1,0,19.7,0.6,0.9,20.8,40.8,0.2
2014-09-19 07:00:00,13.9,23.5,13.3,8,49.8,50,36.7,16,65.7,26,28.9
2014-09-20 07:00:00,5.3,0,4.6,23.8,0,11.1,3,2.8,36.9,5.6,9.3
2014-09-21 07:00:00,0.5,1,0,11.2,0,5.1,13.6,0,37.7,4,19
2014-09-22 07:00:00,0,0,1.4,0.1,2.1,0,0,0,40.7,8,0.6
2014-09-23 07:00:00,1.1,33,13,9.4,26,47.8,7,1,2,23.4,23.5
2014-09-24 07:00:00,4.6,32.2,16.2,4.2,22.4,5.4,8.6,3.4,13.7,14.4,24
2014-09-25 07:00:00,43.3,20.5,9.4,19.3,53.2,20.5,37.3,42.2,56.4,17.6,0.9
2014-09-26 07:00:00,72.4,13.2,20.8,42,29,18.2,70.2,32,71.9,0.2,10.7
2014-09-27 07:00:00,7.7,19.8,1.4,2.1,3.2,12.1,10.4,11.6,1,7,0
2014-09-28 07:00:00,0.4,8.5,0.3,3.3,0.2,10.5,10,1,76.5,2,7.2
2014-09-29 07:00:00,0,3.7,3.1,0,0.2,6.3,0,1,3.3,0,7.5
2014-09-30 07:00:00,27.8,0,2.2,2.7,0,1.2,12,13.2,27.9,0,0
2014-10-01 07:00:00,0,0,0,0,0,0,0,0,5.1,0,0
2014-10-02 07:00:00,0,5.5,0.6,20.9,11.6,0,17,0,1.6,0,7.5
2014-10-03 07:00:00,1.2,0,0,5.8,0,0,0,0,5.8,0,0
2014-10-04 07:00:00,0,0,0,0,0,0,0,0.3,0,0,0
2014-10-05 07:00:00,2.1,37.6,20.4,1.9,28,20.8,11,2.4,17.3,10.2,33.8
2014-10-06 07:00:00,6,0,0,0,0,0,0,0,0,1,0
2014-10-07 07:00:00,0.7,0,0,0,0,0,0,0,0,0,0
2014-10-08 07:00:00,0,12.7,0,0,6,9.8,2,0,0.4,45.8,2.7
2014-10-09 07:00:00,7.5,76.8,33.9,26.7,11.2,42.4,16,16.4,8.7,40,60
2014-10-10 07:00:00,8.1,19.5,4.6,1.4,4.6,19.4,2,7.3,1,26.2,21
2014-10-11 07:00:00,2.3,46.6,13.5,1.3,70,16.2,4.2,26.9,2,34.2,4.2
2014-10-12 07:00:00,4.1,52,31.2,0.5,14.3,23.1,2.6,0.6,1,25,19.5
2014-10-13 07:00:00,33.2,28.6,55.5,31.6,54.8,36.9,50.5,96.9,57.7,27.6,3.8
2014-10-14 07:00:00,0.6,2.9,0.5,9.6,19.1,17.7,13.4,2.6,6.4,0.4,2.6
2014-10-15 07:00:00,23,9.8,20.3,27.8,13.2,30.2,53,70.9,55.7,28,12.1
2014-10-16 07:00:00,1.6,7,5,10.1,1.9,6.3,6.6,6,44,3,1.1
2014-10-17 07:00:00,0,2,0.2,1.6,0.3,0,12.7,0.2,0,10.4,0.1
2014-10-18 07:00:00,6.2,1.1,47.8,20.8,32.6,1.8,20.2,2.1,23.4,1.4,0.4
2014-10-19 07:00:00,0.1,17.2,1.9,3.4,22,13.4,0,4.8,0,27.6,11.2
2014-10-20 07:00:00,1.7,0.2,1.1,3.2,1.3,12.5,25,11.4,21.7,1.2,0.1
2014-10-21 07:00:00,3.2,2.2,0.2,4.8,65.4,0,0.5,23.3,0.6,0,0
2014-10-22 07:00:00,2,34.1,5.4,12.7,23.9,0,2.9,8.8,10,22.4,0
2014-10-23 07:00:00,0,2.4,0,0.9,0,12.7,0,0,0.4,0.4,0.1
2014-10-24 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2014-10-25 07:00:00,1.9,13.2,13,32.8,22,0,4.3,18.2,5.2,3.6,23.8
2014-10-26 07:00:00,0,0,0,0.6,0,0,0,0,0,0,0
2014-10-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-10-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-10-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-10-30 07:00:00,0,0,0,0,0,0,0,0,0,2,0
2014-10-31 07:00:00,13.6,117.1,50.3,12.1,68.3,0,6.6,35.3,12.2,74.8,29
2014-11-01 07:00:00,1.9,10,0,4.4,0,0,1.4,0,0,0,0
2014-11-02 07:00:00,0,0,0,3.5,0,0,0.6,0,0,0,0
2014-11-03 07:00:00,0,0,0,2.3,0,0,0,0,0,0,0
2014-11-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-05 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2014-11-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-08 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2014-11-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-10 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2014-11-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-13 07:00:00,0,2,0,0,0.1,0.2,0,0,0,4,0.7
2014-11-14 07:00:00,0,0,0,0.9,0,0,0,0,0,0,0
2014-11-15 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2014-11-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-17 07:00:00,0,0,0,0,0,0,0.2,0,0,0,0
2014-11-18 07:00:00,0,0,0,26.4,1.8,0,20.6,0.1,14.4,0,0
2014-11-19 07:00:00,0,0,0,1,0,0,0.6,0,0,0,0
2014-11-20 07:00:00,0,0,0,6.3,0,0,2.7,0,0,0,0
2014-11-21 07:00:00,0,0,0,0.6,0,0,0,0,0,0,0
2014-11-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-23 07:00:00,0,1.5,0,0,0,0,0,0,0,0,0
2014-11-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-11-25 07:00:00,1.6,0,1.2,0.7,0.5,19.3,3.6,2.2,2.2,0,0
2014-11-26 07:00:00,4.1,21.7,19.4,16,12.8,14.6,2.7,6.2,16.2,0,26.8
2014-11-27 07:00:00,0,0,0,2,0,0,4.2,0,0,0,0
2014-11-28 07:00:00,0,0,0,0.1,0,0,0.6,0,0,0,0
2014-11-29 07:00:00,0,0,0,0.9,0,0,0,0,0,0,0
2014-11-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-02 07:00:00,0,0,0,4.6,0,0,1.5,0,0,0,0
2014-12-03 07:00:00,0,0,0,6.2,0,0,0.8,0,0,0,0
2014-12-04 07:00:00,0,0,0,0.6,0,0,0,0,0,0,0
2014-12-05 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2014-12-06 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2014-12-07 07:00:00,0,0,0,7.5,0,0,4,0,0,0,0
2014-12-08 07:00:00,0,0,0,2.5,0,0,0,0,0,0,0
2014-12-09 07:00:00,0,0,0,2.5,0,0,1.3,0,0,0,0
2014-12-10 07:00:00,0,0,0,1.4,0,0,1.2,0,0,0,0
2014-12-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-12 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2014-12-13 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2014-12-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-20 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2014-12-21 07:00:00,0,0,0,0.2,0,0,0,12.6,0,0,0
2014-12-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-25 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2014-12-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2014-12-31 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-01 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-01-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 07:00:00,0,0,0,2.1,0,0,2.4,0,0,0,0
2015-01-08 07:00:00,0,0,0,3.2,0,0,0.5,0,0,0,0
2015-01-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 07:00:00,0,0,0,0.7,0,0,0,0,0,0,0
2015-01-11 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2015-01-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2015-01-14 07:00:00,0,0,0,2.1,0,0,1.5,0,0,0,0
2015-01-15 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-01-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-17 07:00:00,0,0,0,1,0,0,0,0,0,0,0
2015-01-18 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2015-01-19 07:00:00,0,0,0,1.6,0,0,0,0,0,0,0
2015-01-20 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2015-01-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-25 07:00:00,0,0,0,4.7,0,0,1.9,0,0,0,0
2015-01-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-27 07:00:00,0,0,0,0.9,0,0,0,0,0,0,0
2015-01-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-01-31 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-02-01 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2015-02-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-06 07:00:00,0,0,0,0,0,0,1.7,0,0,0,0
2015-02-07 07:00:00,0,0,0,0.6,0,0,1.8,0,0,0,0
2015-02-08 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-02-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-14 07:00:00,0,0,0,1.8,0,0,0,0,0,0,0
2015-02-15 07:00:00,0,0,0,0.4,0,0,0,0,0,0,0
2015-02-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-19 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-02-20 07:00:00,0,0,0,1.4,0,0,0,0,0,0,0
2015-02-21 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-02-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-24 07:00:00,0,0,0,1,0,0,0,0,0,0,0
2015-02-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-26 07:00:00,0,28,0,0.1,0,0,0,0,0,0,0
2015-02-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-02-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-06 07:00:00,0,0,0,2.5,0,0,0,0,0,0,0
2015-03-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-13 07:00:00,0,0,0,1.8,0,0,0.2,0,0,0,0
2015-03-14 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2015-03-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-16 07:00:00,0,0,0,0,0,0,0,0,0,2.2,0.4
2015-03-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-20 07:00:00,0,0,0,2.5,0.2,6.9,0.3,4,11.8,0,0
2015-03-21 07:00:00,0,0,0.1,0,0,2.3,8.8,1.4,0.2,0,0
2015-03-22 07:00:00,39,13.8,3.1,0.3,9,0,0.5,6.3,10.2,0,0.2
2015-03-23 07:00:00,0,0,1.2,0,0,0,0,0,0,2,0.4
2015-03-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-26 07:00:00,0,0,0.1,3.5,0,0,0,0.1,0,0,0
2015-03-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-03-28 07:00:00,0,0,0,1.5,4,0,1,0,5.7,0,0
2015-03-29 07:00:00,0,0,0,1.5,0,0,0,0,0,0,0
2015-03-30 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2015-03-31 07:00:00,0,0,0,0.5,0,0,1,0,0,0,0
2015-04-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-02 07:00:00,12,0,4.7,4.5,0,0,26.5,2.3,27.3,0,0
2015-04-03 07:00:00,35.3,13.3,44.4,62.3,37,0,17.5,27.8,20.1,0,5.5
2015-04-04 07:00:00,0,4.2,0,0,0,0,0,0,0,0,0
2015-04-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-12 07:00:00,0,0,0,0,0,16.2,0,0,0,0,0
2015-04-13 07:00:00,0.3,0,0,0,0,11.4,0,0.4,2,0,0
2015-04-14 07:00:00,41.6,3.6,30.2,10.9,9.9,35.7,22.2,99.6,37.9,6.4,0.5
2015-04-15 07:00:00,0,9.3,0.3,16.1,17.5,1.2,5,38.7,1.3,56.2,21.5
2015-04-16 07:00:00,4.6,1.5,45.2,17.8,1.9,0,10,0,0.1,23.6,31
2015-04-17 07:00:00,0.3,0,22.8,9,12,25.7,7,18.3,3.7,0,0
2015-04-18 07:00:00,0.1,0,3.4,3.2,1,0,6.8,4.7,20.7,0,0
2015-04-19 07:00:00,0,0,0,0.1,0,6.2,0,0,0.2,0,0
2015-04-20 07:00:00,0,0.8,0,0.3,0,15.3,0.2,0.3,9,0,2.4
2015-04-21 07:00:00,0,0,0,0,0,0,0,0.1,6,0,0
2015-04-22 07:00:00,0,0,0,0,0,0,0,0.6,0,0,0
2015-04-23 07:00:00,7.5,0,8.4,0.2,0,0,5.2,0,2.1,0,0
2015-04-24 07:00:00,0.2,0,1,0.4,0,0,0,1.2,0.3,0,0
2015-04-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-04-29 07:00:00,1,0,0,0,0.2,0,0,0,0,0,0
2015-04-30 07:00:00,113.9,47.4,22.4,4.7,13,0.2,7.8,30.7,9.9,4.6,3.8
2015-05-01 07:00:00,0.1,0.2,0,21.6,0,0,13.8,10.4,5.9,17.2,0
2015-05-02 07:00:00,0,5.7,4.2,14.1,2,0,0,8.9,0.6,27,5.3
2015-05-03 07:00:00,0,0,0,0,0,0,0,0,0,53,0
2015-05-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0.6
2015-05-06 07:00:00,0,0,0,0,0,0,0,0,0,8,0.6
2015-05-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2015-05-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
