Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-03-09 07:00:00,6.11697773784875,4.28470111338746,4.97308219318631,3.9149210486438,5.90822074445343,4.07156006041631,6.03526955848434,4.99778378022546,5.65908618436434
2012-03-10 07:00:00,5.7851361646797,4.34603185195613,5.00179389750094,3.51036270740599,-999,3.21481896905683,5.78586428430674,4.62617700311068,5.7540877781275
2012-03-11 07:00:00,5.58401115129447,3.94147624853718,4.84412048995986,3.74602429042631,-999,3.418668600422,5.68872331894839,4.90468342296947,5.51234156081363
2012-03-12 07:00:00,5.94684583478633,4.15886146738297,4.83165463475307,3.8178493078357,5.80347726137709,3.64006568759546,5.77641281618061,5.21046218568238,5.74253048742311
2012-03-13 07:00:00,6.10500794007718,4.41733081770562,5.18917146653213,3.84874916734156,5.7798771241195,3.42752191111837,5.89431026575031,5.29613889756433,5.86336405525655
2012-03-14 07:00:00,5.9578206759584,4.30973588471897,5.05912282826993,3.73197159939268,5.86784950218974,3.1860553039594,5.88796957054188,4.51414000734151,5.78382486391235
2012-03-15 07:00:00,5.4783124666794,3.72576780314342,4.49957448068309,3.51195887826337,5.34700103636901,2.9477523236075,5.47238447382257,4.26415877885155,5.45255455055755
2012-03-16 07:00:00,5.83057733879057,4.33437459224685,5.04492840600608,3.72624935217993,5.73107819158374,3.33830453753321,5.80554053283238,4.76341941430503,5.77205526037912
2012-03-17 07:00:00,5.77993504599184,4.42096946405164,5.17556449938195,4.40210597381211,5.87399189439693,3.23878868997136,5.89943572895675,5.20592826293935,5.82394360270959
2012-03-18 07:00:00,5.67071939898538,4.25678144499865,5.09718045995376,3.62054425790619,5.58580169430724,3.21481896905683,5.31280531780431,5.00560157806087,5.34473353422256
2012-03-19 07:00:00,5.63987794323755,3.71315395808159,5.44754102234041,3.90356922558843,5.43125014899881,3.55864459407632,4.95792338919718,5.09079256409182,5.14102793846245
2012-03-20 07:00:00,4.18623117623877,2.79828065682154,4.824510892895,2.77217889971194,3.72521609942021,3.35027907958775,3.93476223320524,4.20554651900269,4.05773052923955
2012-03-21 07:00:00,5.7671419184,3.92138921326719,5.4314246283425,3.87662077207836,5.47669972098802,3.78357503574646,5.02447567429796,5.02193311110293,5.41873547586861
2012-03-22 07:00:00,6.00957753133965,4.10704625672819,5.69076262544242,4.06258205319782,6.09252543604046,3.68349027080566,5.42764304124874,5.32720156214618,5.77024195584274
2012-03-23 07:00:00,5.74504075414902,3.8449529227159,5.31102272603269,4.17565556802413,5.27121080197682,4.04304816346768,5.16551754703257,5.19277564695345,5.13887435954634
2012-03-24 07:00:00,5.8838995504656,4.32312311106252,5.0565648289377,3.65276506115068,5.42474254038511,3.86567750716474,4.97366719871535,5.15747645110277,5.13405127273573
2012-03-25 07:00:00,5.96543539607347,3.87468907806773,5.45560088718523,3.99205111477425,5.42929475468423,3.8636413205311,5.02936485646088,5.16997813099592,4.92384985415447
2012-03-26 07:00:00,6.15408813298547,3.88121237835778,5.59666235902554,4.02661497284552,5.55671381837952,3.93845141209739,5.32897827855718,5.45504909634268,5.52174445124956
2012-03-27 07:00:00,6.11697773784875,4.08542897679731,5.67537688348469,4.17492447916523,5.95975581263824,4.08499903690835,5.67702647762261,5.60181547434739,5.63541826606521
2012-03-28 07:00:00,5.91808766026662,4.34631754376094,5.26545150952345,3.95944135772963,5.6897699434093,4.01038878547015,5.31859387827249,4.90024726151072,5.48293113407055
2012-03-29 07:00:00,6.05012865455891,4.66965205251959,5.45555584238514,4.10273711694689,5.82045441098224,3.61292532308908,5.2504981852384,5.51778093176197,5.60346081743319
2012-03-30 07:00:00,5.98462508746122,4.05859065036615,5.29188384315179,3.83032060478336,5.84473478777283,4.08053898939898,5.2670676954015,5.29558772627282,5.34867409871803
2012-03-31 07:00:00,6.12288569467913,3.90758178670631,5.76342057737835,4.21632592562976,5.80675001079835,4.53092101215282,5.42753632661596,5.00778768745529,5.53520102610136
2012-04-01 07:00:00,5.70160124081633,4.47401505651902,5.21690949392524,3.93185424774046,6.07248492749367,3.67655906682836,5.26664676151964,5.02246619384807,5.66788975475132
2012-04-02 07:00:00,5.78245140845605,3.80546935430459,5.05578291043612,3.97847812107274,5.73161565003871,3.95482902047209,5.20200628132695,5.2424571695112,5.2078700128948
2012-04-03 07:00:00,6.03190736842431,4.17076101367243,5.36011149076299,4.17884479276754,5.96359725088372,4.09049779078596,5.49766767455802,5.37775076837598,5.73742335674256
2012-04-04 07:00:00,6.388894354638,4.44581713813971,5.49855581697669,4.66248285928376,5.97347191291463,4.02405006517114,5.76704903659436,5.55979086367347,5.79120693704025
2012-04-05 07:00:00,5.82774742360154,4.16952313455375,5.38242594494196,4.26738362427494,-999,3.73568440634034,5.39540718551251,5.43791797074726,5.28573014884457
2012-04-06 07:00:00,5.70829309197593,4.08976765293226,5.10187234864983,3.54230728200395,-999,3.87790999263157,5.14973873429495,5.12914019503579,5.31664959568034
2012-04-07 07:00:00,6.33814068021361,4.64144108532741,5.84989527054628,4.76095088830202,-999,4.17270787540642,5.47193102928017,5.58905291667145,5.814286906243
2012-04-08 07:00:00,6.29953478797219,4.18802263824882,5.62960579895718,4.59340572441834,-999,3.99813975531178,5.68945478927805,5.63945189877551,5.48178808185788
2012-04-09 07:00:00,6.3175978733417,3.8319699434664,5.13226666193377,3.66072663567218,5.83020219250102,3.54589142727251,6.1896046552027,5.08175941996186,5.94388748917887
2012-04-10 07:00:00,5.29047929660004,3.08372735374668,4.18903356426285,2.66854009986607,4.90636488740488,2.71490863529665,4.95797025525606,4.43911235977169,4.99430671295922
2012-04-11 07:00:00,5.78289829872568,4.35134178951941,4.59582648735584,4.01710167163557,5.44954061604828,3.25133203525276,5.65829768755012,4.93724622201369,5.11830433055721
